"FileName","Drive_#","Access_Mode","Size","Last_Access","Last_Modify","Created"
"C:\Documents and Settings\DAVE\Documents\Articles_2015\Console_Output_Magic\Console_Color_Writer\TestStand\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/08 23:58:44","2014/06/23 11:06:24","2014/12/15 22:10:34"
"C:\Documents and Settings\DAVE\Documents\Articles_2015\Console_Output_Magic\Console_Color_Writer\TestStand\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/08 23:58:44","2014/06/23 11:06:24","2014/10/16 14:43:25"
"C:\Documents and Settings\DAVE\Documents\Articles_2015\Console_Output_Magic\DLLServices2\DLLServices2\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/08 23:58:45","2014/06/22 17:03:04","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Articles_2015\Console_Output_Magic\DLLServices2\DLLServices2\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/08 23:58:45","2014/06/22 17:03:04","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Articles_2015\Console_Output_Magic\DLLServices2\DLLServices2\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/08 23:58:45","2014/06/22 17:03:04","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Articles_2015\Console_Output_Magic\DLLServices2\DLLServices2TestStand\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/08 23:58:45","2014/06/22 17:03:04","2014/10/16 14:43:44"
"C:\Documents and Settings\DAVE\Documents\Articles_2015\Console_Output_Magic\DLLServices2\DLLServices2TestStand\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/08 23:58:45","2014/06/22 17:03:04","2014/10/16 14:43:44"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Console_Apps\CSV2JSONRT\CSV2JSONRT\bin\x86\Debug\WizardWrx.DLLServices2.dll.config","2","33206","5793","2016/01/09 00:05:30","2015/06/19 23:06:13","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Console_Apps\CSV2JSONRT\CSV2JSONRT\bin\x86\Release\WizardWrx.DLLServices2.dll.config","2","33206","5793","2016/01/09 00:05:30","2015/06/19 23:06:13","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Console_Apps\Date2FN\Date2FN\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/06/01 04:10:39","2015/06/15 17:59:43","2016/06/01 01:05:25"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Console_Apps\FixEventLogExport\FixEventLogExport\WizardWrx.DLLServices2.dll.config","2","33060","3350","2016/06/03 04:13:00","2016/06/01 01:07:01","2016/06/01 01:07:01"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Console_Apps\FixEventLogExport\FixEventLogExport\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/06/02 23:39:01","2016/06/01 01:07:01","2016/06/01 01:08:27"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Console_Apps\FixEventLogExport\FixEventLogExport\bin\x86\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/06/03 04:06:13","2016/06/01 01:07:01","2016/06/02 18:57:58"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Console_Apps\FixEventLogExport\FixEventLogExport\bin\x86\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/06/03 04:06:13","2016/06/01 01:07:01","2016/06/02 15:26:00"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Console_Apps\FixEventLogExport\FixEventLogExport_Distribution_Package\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/06/03 04:06:12","2016/06/01 01:07:01","2016/06/02 15:26:00"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Console_Apps\WWEnumEnvironmentStrings\WWEnumEnvironmentStrings\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:00","2015/06/15 17:59:43","2014/10/16 14:44:17"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Console_Apps\WWEnumEnvironmentStrings\WWEnumEnvironmentStrings\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:00","2015/06/15 17:59:43","2014/10/16 14:44:17"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Console_Apps\WWEnumEnvironmentStrings\WWEnumEnvironmentStrings\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:00","2015/06/15 17:59:43","2014/10/16 14:44:18"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Console_Apps\WWEnumEnvironmentStrings\WWEnumEnvironmentStrings\bin\x86\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:00","2015/06/15 17:59:43","2014/10/17 19:10:08"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\DataEaseDirectoryReader\DataEaseDirectoryReader\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:05","2015/06/15 17:59:43","2014/12/31 20:34:42"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\DataEaseDirectoryReader\DataEaseDirectoryReader\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:05","2015/06/15 17:59:43","2014/12/31 20:34:50"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\DataEaseDirectoryReader\DataEaseDirectoryReader\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:06","2015/06/15 17:59:43","2014/12/31 20:35:00"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\DataEaseDirectoryReader\SupportMethodTester\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:11","2015/06/15 17:59:43","2014/12/31 20:35:36"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\DataEaseDirectoryReader\SupportMethodTester\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:11","2015/06/15 17:59:43","2014/12/31 20:35:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\DataEaseDirectoryReader\SupportMethodTester\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:12","2015/06/15 17:59:43","2014/12/31 20:35:53"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\EZPayFileMonitor\EZPayFileMonitor\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/09 00:06:17","2014/09/09 17:08:54","2014/10/16 14:42:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\EZPayFileMonitor\EZPayFileMonitor\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:18","2015/06/15 17:59:43","2014/11/22 02:34:24"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\EZPayFileMonitor\EZPayFileMonitor\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:18","2015/06/15 17:59:43","2014/10/16 14:42:44"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\EZXFER_Cloud_Manager\EZXFER_Cloud_Manager\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:23","2015/06/15 17:59:43","2014/10/16 14:42:50"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\EZXFER_Cloud_Manager\EZXFER_Cloud_Manager\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:24","2015/06/15 17:59:43","2014/10/16 14:42:51"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\EZXFER_Cloud_Manager\EZXFER_Cloud_Manager\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:24","2015/06/15 17:59:43","2014/10/16 14:42:51"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\LogBasePruner\LogBasePruner\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/09 00:06:25","2014/07/12 15:34:52","2014/10/16 14:42:58"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\LogBasePruner\LogBasePruner\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/09 00:06:25","2014/07/12 15:34:52","2014/10/16 14:42:58"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\LogBasePruner\LogBasePruner\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/09 00:06:26","2014/07/12 15:34:52","2014/10/16 14:42:59"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\ZZRdInts\ZZRdInts\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/09 00:06:28","2014/12/30 14:53:14","2014/12/30 14:53:14"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\ZZRdInts\ZZRdInts\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/09 00:06:28","2014/12/30 14:53:14","2014/12/30 14:54:11"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\ZZRdInts\ZZRdInts\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/09 00:06:29","2014/12/30 14:53:14","2014/12/31 22:15:02"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\CertStoreLister\CertStoreLister\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:30","2015/06/15 17:59:43","2014/10/16 14:43:01"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\CertStoreLister\CertStoreLister\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:30","2015/06/15 17:59:43","2014/10/16 14:43:01"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\MemCalc\MemCalc\WizardWrx.DllServices2.dll.config","2","33060","5793","2016/01/09 00:06:33","2015/06/19 23:06:13","2015/08/26 21:22:04"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\MemCalc\MemCalc\bin\Debug\WizardWrx.DllServices2.dll.config","2","33206","5793","2016/06/05 03:14:18","2015/06/19 23:06:13","2015/09/01 23:20:08"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\PolyCat\NOTES\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:35","2015/06/15 17:59:43","2014/10/16 14:43:05"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\PolyCat\PolyCat\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:35","2015/06/15 17:59:43","2014/10/16 14:43:06"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\PolyCat\PolyCat\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:35","2015/06/15 17:59:43","2014/10/16 14:43:06"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\PolyCat\PolyCat\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:06:35","2015/06/15 17:59:43","2014/10/16 14:43:07"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\RGUNC_Tag_Browser\CreateAlternativesTable\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33060","5793","2016/01/09 00:06:36","2015/06/19 23:06:13","2015/07/26 01:50:41"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\AnyCSV\AnyCSVTestStand\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:01","2015/06/15 17:59:43","2014/10/16 14:43:14"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\AnyCSV\AnyCSVTestStand\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:01","2015/06/15 17:59:43","2014/10/16 14:43:14"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\AnyCSV\AnyCSVTestStand\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:01","2015/06/15 17:59:43","2014/10/16 14:43:14"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\AnyCSV\CSVTestStand\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:02","2015/06/15 17:59:43","2014/10/16 14:43:15"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\AnyCSV\CSVTestStand\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:02","2015/06/15 17:59:43","2014/10/16 14:43:15"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\AnyCSV\CSVTestStand\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:02","2015/06/15 17:59:43","2014/10/16 14:43:15"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\ConsoleAppAids2\ConsoleAppAids2\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/05/20 13:52:15","2015/06/15 17:59:43","2014/10/16 14:43:22"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\ConsoleAppAids2\ConsoleAppAids2\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/05/20 13:52:14","2015/06/15 17:59:43","2014/10/16 14:43:22"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\ConsoleAppAids2\ConsoleAppAids2\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/05/20 13:52:15","2015/06/15 17:59:43","2014/10/16 14:43:22"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\ConsoleAppAids2\EOJTEST\WizardWrx.DLLServices2.dll.config","2","33060","3350","2016/05/20 13:52:16","2015/06/15 17:59:43","2014/10/16 14:43:21"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\ConsoleAppAids2\EOJTEST\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/05/20 13:52:15","2015/06/15 17:59:43","2015/06/04 23:11:04"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\ConsoleAppAids2\EOJTEST\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/05/20 13:52:16","2015/06/15 17:59:43","2015/06/04 23:25:59"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\ConsoleAppAids2\TestStand\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/05/20 13:52:23","2015/06/15 17:59:43","2014/10/16 14:43:25"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\ConsoleAppAids2\TestStand\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/05/20 13:52:22","2015/06/15 17:59:43","2015/06/04 23:11:03"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\ConsoleAppAids2\TestStand\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/06/01 01:05:25","2015/06/15 17:59:43","2015/06/04 23:25:59"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\DLLServices2\DLLServices2\WizardWrx.DLLServices2.dll.config","2","33060","6172","2016/06/05 01:34:27","2015/10/08 23:31:37","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\DLLServices2\DLLServices2\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","6172","2016/06/05 01:34:26","2015/10/08 23:31:37","2016/04/05 23:45:39"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\DLLServices2\DLLServices2\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","6172","2016/06/05 01:34:26","2015/10/08 23:31:37","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\DLLServices2\DLLServices2TestStand\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","6172","2016/06/05 01:34:28","2015/10/08 23:31:37","2016/04/05 23:45:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\DLLServices2\DLLServices2TestStand\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","6172","2016/06/05 01:34:28","2015/10/08 23:31:37","2015/06/04 21:43:31"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\DLLServices2\RedirectedStreamTester\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","6172","2016/06/05 01:34:31","2015/10/08 23:31:37","2015/10/16 13:05:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\DLLServices2\RedirectedStreamTester\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","6172","2016/06/05 01:34:32","2015/10/08 23:31:37","2015/08/26 20:23:14"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\MailForAllApps\TestStand\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:23","2015/06/15 17:59:43","2014/10/16 14:43:46"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\MailForAllApps\TestStand\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:23","2015/06/15 17:59:43","2014/10/16 14:43:46"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\MailForAllApps\TestStand\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:24","2015/06/15 17:59:43","2014/10/16 14:43:47"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\SharedUtl4\SharedUtl4_TestStand\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:26","2015/06/15 17:59:43","2014/10/16 14:43:50"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\SharedUtl4\SharedUtl4_TestStand\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/06/05 15:34:46","2015/06/15 17:59:43","2014/10/16 14:43:50"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\SharedUtl4\SharedUtl4_TestStand\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:26","2015/06/15 17:59:43","2014/10/16 14:43:50"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\_Deprecated_Libraries\ApplicationHelpers2\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:34","2015/06/15 17:59:43","2014/10/16 14:43:15"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\_Deprecated_Libraries\ApplicationHelpers2\ApplicationHelpers2\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:35","2015/06/15 17:59:43","2014/10/16 14:43:17"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\_Deprecated_Libraries\ApplicationHelpers2\ApplicationHelpers2\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:35","2015/06/15 17:59:43","2014/10/16 14:43:17"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\_Deprecated_Libraries\ApplicationHelpers2\ApplicationHelpers2TestHarness\ApplicationHelpers2TestHarness\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:35","2015/06/15 17:59:43","2014/10/16 14:43:18"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\_Deprecated_Libraries\ApplicationHelpers2\ApplicationHelpers2TestHarness\ApplicationHelpers2TestHarness\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:35","2015/06/15 17:59:43","2014/10/16 14:43:18"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\_Deprecated_Libraries\ApplicationHelpers2\ApplicationHelpers2TestHarness\ApplicationHelpers2TestHarness\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:36","2015/06/15 17:59:43","2014/10/16 14:43:18"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\_Deprecated_Libraries\ApplicationHelpers3\TestStand\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:38","2015/06/15 17:59:43","2014/10/16 14:43:19"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\_Deprecated_Libraries\ApplicationHelpers3\TestStand\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:38","2015/06/15 17:59:43","2014/10/16 14:43:19"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\_Deprecated_Libraries\ApplicationHelpers3\TestStand\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:38","2015/06/15 17:59:43","2014/10/16 14:43:20"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\_Laboratory\ConsoleOutputSpeedTest\ConsoleOutputSpeedTest\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:07:49","2015/06/15 17:59:43","2015/06/08 14:10:03"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\_Laboratory\TimeZoneLab\TimeZoneLab\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:08:07","2015/06/15 17:59:43","2014/10/16 14:44:00"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\_Laboratory\TimeZoneLab\TimeZoneLab\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:08:07","2015/06/15 17:59:43","2014/10/16 14:44:00"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\_Laboratory\TimeZoneLab\TimeZoneLab\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","3350","2016/01/09 00:08:08","2015/06/15 17:59:43","2014/10/16 14:44:00"
"C:\Documents and Settings\Public\Documents\H_DEASE\AI_PKG_400\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/09 00:58:25","2014/09/09 17:08:54","2014/10/29 02:41:33"
"C:\Documents and Settings\Public\Documents\H_DEASE\UTIL_from_ZAPHOD42\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/09 00:59:04","2014/09/09 17:08:54","2014/10/28 12:01:06"
"C:\Documents and Settings\Public\Documents\NOLANB\TASKS\Corrupted_HO_Logbase\distribution\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/09 01:19:16","2014/07/12 15:34:52","2014/10/17 10:50:09"
"C:\Documents and Settings\Public\Documents\NOLANB\TASKS\_PTI_Gate_2016\UTIL_Rock_Hill\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/03/31 04:11:35","2014/09/09 16:08:54","2014/09/09 16:08:54"
"C:\Documents and Settings\Public\Documents\NOLANB\_Installation_Packages\Remote\2014\20141010\AI_PKG_400\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/09 03:13:17","2014/09/09 17:08:54","2014/10/17 10:04:04"
"C:\Documents and Settings\Public\Documents\NOLANB\_Installation_Packages\UTIL_Reference\WizardWrx.DLLServices2.dll.config","2","33060","2976","2016/01/09 03:13:31","2014/09/09 17:08:54","2014/11/22 19:36:53"
"C:\ProgramData\Documents\H_DEASE\AI_PKG_400\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/09 00:58:25","2014/09/09 17:08:54","2014/10/29 02:41:33"
